2023-07-22 10:45:19.296 [main] INFO  proxy.tun.server.TunServerBootstrap - listening 127.0.0.1:14445
2023-07-22 11:12:27.954 [main] INFO  proxy.tun.server.TunServerBootstrap - listening 127.0.0.1:14445
2023-07-22 11:12:56.561 [nioEventLoopGroup-3-1] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49188 connected
2023-07-22 11:12:56.569 [nioEventLoopGroup-3-2] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49195 connected
2023-07-22 11:12:56.574 [nioEventLoopGroup-3-3] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49196 connected
2023-07-22 11:12:56.581 [nioEventLoopGroup-3-4] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49197 connected
2023-07-22 11:12:56.585 [nioEventLoopGroup-3-5] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49198 connected
2023-07-22 11:12:57.046 [nioEventLoopGroup-4-8] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49211 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.046 [nioEventLoopGroup-4-10] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49216 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.049 [nioEventLoopGroup-3-10] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49216 -> destServer : data.bilibili.com/119.84.174.70:443  3382 bytes
2023-07-22 11:12:57.049 [nioEventLoopGroup-3-8] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49211 -> destServer : data.bilibili.com/119.84.174.70:443  3405 bytes
2023-07-22 11:12:57.066 [nioEventLoopGroup-4-6] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49208 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.066 [nioEventLoopGroup-4-2] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49188 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.066 [nioEventLoopGroup-4-4] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49198 <- destServer : i0.hdslb.com/112.84.185.84:443   604 bytes
2023-07-22 11:12:57.066 [nioEventLoopGroup-4-10] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49216 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.068 [nioEventLoopGroup-4-7] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49209 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.071 [nioEventLoopGroup-4-9] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49214 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.079 [nioEventLoopGroup-4-8] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49211 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.101 [nioEventLoopGroup-4-1] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49196 <- destServer : www.bilibili.com/119.84.174.67:443   2920 bytes
2023-07-22 11:12:57.105 [nioEventLoopGroup-4-1] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49196 <- destServer : www.bilibili.com/119.84.174.67:443   8192 bytes
2023-07-22 11:12:57.105 [nioEventLoopGroup-4-1] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49196 <- destServer : www.bilibili.com/119.84.174.67:443   3441 bytes
2023-07-22 11:12:57.129 [nioEventLoopGroup-3-8] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49211 -> destServer : data.bilibili.com/119.84.174.70:443  3346 bytes
2023-07-22 11:12:57.136 [nioEventLoopGroup-4-1] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49196 <- destServer : www.bilibili.com/119.84.174.67:443   1460 bytes
2023-07-22 11:12:57.142 [nioEventLoopGroup-3-9] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49214 -> destServer : data.bilibili.com/119.84.174.70:443  3489 bytes
2023-07-22 11:12:57.144 [nioEventLoopGroup-4-1] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49196 <- destServer : www.bilibili.com/119.84.174.67:443   14638 bytes
2023-07-22 11:12:57.153 [nioEventLoopGroup-4-1] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49196 <- destServer : www.bilibili.com/119.84.174.67:443   13140 bytes
2023-07-22 11:12:57.164 [nioEventLoopGroup-4-1] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49196 <- destServer : www.bilibili.com/119.84.174.67:443   144 bytes
2023-07-22 11:12:57.164 [nioEventLoopGroup-4-9] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49214 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.164 [nioEventLoopGroup-4-8] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49211 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.168 [nioEventLoopGroup-4-1] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49196 <- destServer : www.bilibili.com/119.84.174.67:443   7300 bytes
2023-07-22 11:12:57.180 [nioEventLoopGroup-4-1] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49196 <- destServer : www.bilibili.com/119.84.174.67:443   633 bytes
2023-07-22 11:12:57.182 [nioEventLoopGroup-3-4] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49197 -> destServer : s1.hdslb.com/61.128.154.183:443  98 bytes
2023-07-22 11:12:57.183 [nioEventLoopGroup-3-4] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49197 -> destServer : s1.hdslb.com/61.128.154.183:443  522 bytes
2023-07-22 11:12:57.188 [nioEventLoopGroup-3-4] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49197 -> destServer : s1.hdslb.com/61.128.154.183:443  138 bytes
2023-07-22 11:12:57.189 [nioEventLoopGroup-3-4] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49197 -> destServer : s1.hdslb.com/61.128.154.183:443  257 bytes
2023-07-22 11:12:57.191 [nioEventLoopGroup-4-5] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49197 <- destServer : s1.hdslb.com/61.128.154.183:443   31 bytes
2023-07-22 11:12:57.315 [nioEventLoopGroup-4-5] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49197 <- destServer : s1.hdslb.com/61.128.154.183:443   1460 bytes
2023-07-22 11:12:57.315 [nioEventLoopGroup-4-5] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49197 <- destServer : s1.hdslb.com/61.128.154.183:443   4118 bytes
2023-07-22 11:12:57.323 [nioEventLoopGroup-4-5] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49197 <- destServer : s1.hdslb.com/61.128.154.183:443   7300 bytes
